id,x,y
1348,1031.62,443.52
1349,1043.52,429.5
1350,1054.66,419.52
1351,1063.3,429.89
1352,1062.91,420.48
1353,1070.02,407.23
1354,1074.05,400.32
1355,954.24,445.63
1356,947.9,453.31
1357,973.63,413.18
1358,968.83,422.98
1359,962.88,428.54
1360,947.52,432.96
1361,972.29,442.37
1362,965.95,455.62
1363,957.31,456.38
1364,949.25,468.86
1365,942.91,451.58
1366,932.93,459.46
1367,920.06,469.63
1368,918.53,459.26
1369,910.27,464.45
1370,931.78,499.97
1371,925.63,516.67
1372,899.14,533.76
1373,884.35,537.98
1374,896.64,551.23
1375,880.32,563.33
1376,880.9,552.0
1377,894.91,569.09
1378,916.42,576.96
1379,909.5,586.75
1380,892.42,596.54
1381,897.02,584.64
1382,882.62,594.05
1383,924.86,561.6
1384,916.22,554.3
1385,908.54,561.41
1386,933.5,542.78
1387,944.06,548.35
1388,934.27,551.23
1389,950.59,537.98
1390,929.47,533.38
1391,945.02,526.08
1392,938.11,521.28
1393,950.4,503.81
1394,948.86,513.22
1395,959.81,506.88
1396,955.2,485.95
1397,966.72,488.06
1398,970.56,502.46
1399,976.13,521.86
1400,963.26,548.74
1401,955.97,555.07
1402,952.13,557.18
1403,978.24,531.65
1404,997.06,450.82
1405,997.06,442.37
1406,981.31,449.66
1407,976.9,463.68
1408,962.88,471.74
1409,983.81,481.92
1410,988.99,467.9
1411,991.87,460.99
1412,998.4,464.45
1413,1003.39,463.68
1414,999.55,480.0
1415,1011.65,485.38
1416,1001.66,497.09
1417,986.69,496.13
1418,984.19,506.88
1419,998.4,522.24
1420,999.94,510.14
1421,999.55,536.83
1422,1030.27,532.03
1423,1006.85,540.1
1424,1008.58,551.62
1425,999.55,545.66
1426,994.56,558.53
1427,987.65,560.64
1428,987.65,550.08
1429,969.6,567.55
1430,952.7,570.43
1431,959.04,587.52
1432,978.62,591.94
1433,987.26,567.17
1434,989.38,576.38
1435,992.83,592.32
1436,1008.58,576.0
1437,1014.53,586.37
1438,1027.01,585.98
1439,1030.27,578.5
1440,1043.71,576.96
1441,1047.94,570.82
1442,1065.41,570.43
1443,1076.93,569.66
1444,1056.77,583.68
1445,1070.59,585.41
1446,1077.7,580.8
1447,1094.98,574.27
1448,1101.7,564.48
1449,1084.99,562.75
1450,1097.86,557.18
1451,1100.35,543.55
1452,1089.22,543.55
1453,1078.27,547.01
1454,1070.02,539.33
1455,1081.73,534.14
1456,1080.77,526.85
1457,1070.59,525.5
1458,1072.13,520.51
1459,1053.89,526.08
1460,1055.23,536.64
1461,1046.59,538.94
1462,1038.91,520.13
1463,1026.43,520.51
1464,1016.64,523.39
1465,1014.53,513.98
1466,1019.71,505.54
1467,1014.53,496.9
1468,1029.89,494.78
1469,1042.75,499.58
1470,1038.14,507.26
1471,1055.04,513.6
1472,1065.02,507.26
1473,1066.37,496.9
1474,1080.77,509.38
1475,1085.57,503.42
1476,1097.47,504.19
1477,1101.7,517.06
1478,1088.06,490.56
1479,1073.47,487.68
1480,1058.88,484.99
1481,1071.36,477.7
1482,1056.96,467.9
1483,1060.61,461.57
1484,1070.59,470.4
1485,1084.99,465.79
1486,1017.02,474.82
1487,1022.78,463.3
1488,1023.17,469.25
1489,1032.19,476.16
1490,1026.43,481.54
1491,1046.98,470.98
1492,1038.14,463.68
1493,1066.37,446.98
1494,1050.82,449.66
1495,1074.82,455.42
1496,1085.38,453.89
1497,1082.88,448.7
1498,1087.68,479.42
1499,1100.54,479.42
1500,1114.94,472.7
1501,1111.49,463.68
1502,1087.68,421.44
1503,1080.77,414.14
1504,1087.68,402.05
1505,1103.81,413.57
1506,1114.94,427.01
1507,1120.9,411.46
1508,1122.62,421.44
1509,1143.17,421.82
1510,1157.57,412.8
1511,1180.8,398.78
1512,1177.73,427.39
1513,1164.86,429.89
1514,1150.85,434.5
1515,1152.58,450.05
1516,1137.98,444.48
1517,1131.65,435.46
1518,1113.79,445.63
1519,1126.46,455.04
1520,1138.94,459.46
1521,1138.37,469.63
1522,1127.42,472.13
1523,1149.12,477.31
1524,1140.48,484.99
1525,1163.71,478.27
1526,1161.6,452.93
1527,1174.85,451.2
1528,1174.66,443.14
1529,1112.45,491.9
1530,1103.81,490.18
1531,1115.33,509.38
1532,1118.4,502.08
1533,1127.42,513.22
1534,1285.82,658.56
1535,1272.19,655.1
1536,1270.08,621.31
1537,1268.74,597.5
1538,1267.97,576.96
1539,1267.97,557.76
1540,1159.3,546.62
1541,1138.56,528.58
1542,1127.81,535.87
1543,1119.74,544.32
1544,1148.74,555.07
1545,1118.02,568.7
1546,1137.22,567.17
1547,1147.01,582.91
1548,1149.5,568.32
1549,1129.92,579.84
1550,1029.5,596.16
1551,1281.6,820.8
1552,1275.26,793.15
1553,1279.87,769.15
1554,1270.46,747.07
1555,1298.11,722.69
1556,1270.85,703.49
1557,1269.12,693.12
1558,1158.53,591.36
1559,1120.13,599.62
1560,1121.47,590.21
1561,1114.94,584.26
1562,1103.42,588.48
1563,1096.13,592.32
1564,1079.04,608.83
1565,1089.22,609.02
1566,1083.26,618.82
1567,1095.74,618.24
1568,1110.34,615.36
1569,1125.7,613.63
1570,1115.71,607.3
1571,1152.96,612.86
1572,1143.17,605.95
1573,1136.26,617.86
1574,1149.12,618.43
1575,1161.41,622.08
1576,1171.39,615.36
1577,1171.39,605.95
1578,1185.41,625.92
1579,1176.38,636.67
1580,1174.66,652.61
1581,1180.22,663.74
1582,1170.82,678.14
1583,1155.46,673.92
1584,1158.14,667.01
1585,1185.02,674.69
1586,1141.82,643.2
1587,1149.89,652.61
1588,1129.15,653.76
1589,1140.48,663.74
1590,1108.03,642.82
1591,1108.03,659.33
1592,1084.99,655.49
1593,1088.83,646.08
1594,1073.86,648.19
1595,1073.09,639.17
1596,1086.34,634.94
1597,1087.1,626.11
1598,1102.08,637.25
1599,1105.92,628.22
1600,1119.74,622.27
1601,1124.35,631.68
1602,1125.12,637.63
1603,1055.23,652.61
1604,1051.2,639.74
1605,1041.41,633.79
1606,1069.25,628.99
1607,1063.68,614.4
1608,1068.29,603.84
1609,1044.48,602.88
1610,1030.27,608.06
1611,1018.37,607.68
1612,1013.76,605.95
1613,1001.66,602.11
1614,996.1,611.52
1615,1015.1,618.24
1616,1023.94,623.42
1617,1034.11,626.5
1618,1037.95,635.9
1619,1023.17,637.06
1620,1010.3,632.45
1621,999.94,635.33
1622,991.49,640.13
1623,991.87,655.1
1624,1002.62,655.49
1625,1012.03,645.7
1626,1016.64,654.14
1627,1021.06,667.39
1628,1044.48,661.44
1629,1080.77,665.28
1630,1095.74,668.35
1631,1100.35,669.12
1632,1113.22,674.3
1633,1103.04,674.3
1634,1127.42,678.53
1635,1120.51,682.56
1636,1150.08,681.98
1637,1137.6,694.46
1638,1147.78,694.85
1639,1161.41,696.58
1640,1165.44,709.82
1641,1152.58,706.37
1642,1143.55,707.14
1643,1128.19,709.44
1644,1126.46,713.66
1645,1113.79,707.14
1646,1094.78,700.03
1647,1075.58,697.92
1648,1110.14,689.66
1649,1122.62,696.19
1650,1083.46,689.66
1651,1059.46,690.62
1652,1050.05,699.65
1653,1037.18,702.91
1654,1024.9,711.17
1655,1019.71,714.43
1656,1035.46,721.73
1657,1027.39,731.9
1658,1043.52,737.47
1659,1055.04,724.42
1660,1064.06,734.21
1661,1078.27,734.21
1662,1070.21,716.74
1663,1083.84,722.69
1664,1094.02,720.58
1665,1101.7,725.57
1666,1105.54,722.69
1667,1119.17,729.79
1668,1128.58,730.75
1669,1152.58,726.91
1670,1132.8,747.84
1671,1130.69,736.7
1672,1022.21,677.38
1673,1011.07,687.94
1674,1024.32,699.07
1675,1035.84,690.24
1676,1043.52,678.53
1677,1033.34,685.44
1678,1049.66,684.1
1679,1059.84,674.3
1680,1147.97,751.68
1681,1171.01,753.79
1682,1171.01,735.94
1683,1183.3,741.31
1684,1152.58,770.88
1685,1157.18,774.72
1686,1149.12,782.78
1687,1143.17,779.52
1688,1126.85,787.58
1689,1120.51,799.1
1690,1117.06,777.41
1691,1128.58,767.04
1692,1112.45,767.81
1693,1099.2,762.43
1694,1089.22,757.63
1695,1075.2,765.7
1696,1072.7,755.14
1697,1074.05,747.46
1698,1049.09,754.56
1699,1040.26,767.04
1700,1024.7,766.27
1701,1056.38,765.89
1702,1041.41,782.02
1703,1062.53,780.67
1704,1082.11,780.67
1705,1091.52,788.93
1706,1098.62,779.52
1707,1103.81,788.93
1708,1134.53,804.29
1709,1147.01,811.39
1710,1160.26,798.14
1711,1168.32,814.85
1712,1173.12,824.26
1713,1159.87,813.12
1714,1171.01,787.2
1715,1081.54,802.18
1716,1067.9,801.22
1717,1059.84,794.3
1718,1051.39,803.33
1719,1067.9,816.58
1720,1084.99,823.49
1721,1089.79,811.58
1722,1104.19,819.26
1723,1101.7,828.48
1724,1121.47,821.38
1725,1116.29,840.58
1726,1128.58,839.62
1727,1140.48,846.91
1728,1144.9,849.02
1729,1155.07,836.74
1730,1160.26,848.64
1731,1170.05,839.23
1732,1172.54,835.78
1733,948.67,593.28
1734,931.78,581.57
1735,925.82,589.82
1736,918.91,602.69
1737,907.01,609.22
1738,910.66,594.43
1739,950.59,604.99
1740,943.1,617.66
1741,948.86,616.32
1742,959.62,617.09
1743,963.07,604.42
1744,979.01,606.34
1745,974.59,620.93
1746,967.3,632.83
1747,955.78,651.07
1748,953.66,633.41
1749,945.41,641.66
1750,935.81,643.97
1751,922.18,644.74
1752,926.98,633.98
1753,886.85,625.15
1754,887.42,612.29
1755,897.98,622.27
1756,913.34,624.77
1757,911.04,643.58
1758,897.02,642.82
1759,882.82,642.82
1760,909.5,635.9
1761,940.99,658.37
1762,925.82,652.22
1763,911.04,655.87
1764,897.6,664.13
1765,920.64,664.51
1766,928.7,676.61
1767,915.07,675.84
1768,905.86,676.61
1769,942.53,675.46
1770,951.74,666.43
1771,948.86,688.9
1772,958.46,681.79
1773,969.41,667.01
1774,972.48,676.61
1775,982.27,669.5
1776,998.21,671.81
1777,991.1,679.3
1778,979.97,690.24
1779,994.37,696.0
1780,1012.61,730.56
1781,926.98,687.17
1782,914.5,688.7
1783,1024.32,751.87
1784,1033.15,748.99
1785,1025.09,741.5
1786,998.78,746.11
1787,1008.38,754.94
1788,1004.35,721.34
1789,995.33,727.87
1790,998.4,735.36
1791,985.34,735.94
1792,971.14,736.13
1793,980.54,720.58
1794,972.29,715.97
1795,971.71,710.59
1796,977.86,703.68
1797,956.54,701.76
1798,956.35,711.17
1799,939.84,711.94
1800,940.61,700.03
1801,911.62,705.79
1802,927.17,706.75
1803,922.37,698.3
1804,905.86,711.36
1805,870.53,649.34
1806,879.74,655.87
1807,878.21,672.77
1808,856.13,661.63
1809,868.8,670.08
1810,853.82,675.46
1811,866.5,684.29
1812,880.51,686.02
1813,880.32,701.76
1814,864.58,698.88
1815,861.7,714.05
1816,867.07,719.62
1817,888.19,709.44
1818,880.51,717.89
1819,880.51,733.82
1820,866.88,751.49
1821,866.88,732.1
1822,869.76,757.44
1823,882.05,761.47
1824,879.17,752.06
1825,889.73,750.72
1826,898.75,761.47
1827,906.82,752.06
1828,907.78,746.5
1829,884.16,782.59
1830,899.14,786.62
1831,909.31,795.65
1832,909.31,780.86
1833,887.42,800.45
1834,900.1,816.77
1835,864.38,822.14
1836,850.56,820.99
1837,875.14,817.34
1838,864.0,842.69
1839,843.46,834.05
1840,850.56,841.73
1841,897.02,839.42
1842,886.27,840.58
1843,882.82,848.64
1844,912.38,827.9
1845,927.55,837.7
1846,921.6,806.98
1847,926.02,795.46
1848,926.98,780.86
1849,915.26,768.58
1850,926.4,759.55
1851,931.01,745.54
1852,941.95,751.87
1853,951.74,751.49
1854,941.95,733.82
1855,934.85,732.48
1856,926.98,720.77
1857,921.02,724.99
1858,955.39,730.18
1859,951.36,720.19
1860,943.68,763.97
1861,935.23,773.95
1862,950.78,773.95
1863,963.07,756.86
1864,976.13,761.47
1865,969.6,776.64
1866,984.19,785.47
1867,998.78,779.14
1868,986.5,771.46
1869,997.82,761.28
1870,1014.91,767.81
1871,1018.56,784.51
1872,1028.35,790.85
1873,1027.97,803.33
1874,1013.76,814.46
1875,1032.0,819.84
1876,1041.98,809.09
1877,1053.89,818.5
1878,1065.41,836.35
1879,1078.46,838.85
1880,1091.52,845.95
1881,1095.74,855.17
1882,1106.88,858.82
1883,1122.24,853.44
1884,1122.62,866.3
1885,1142.21,871.68
1886,1118.78,883.58
1887,1053.5,843.07
1888,1041.6,843.84
1889,1051.39,859.39
1890,1058.69,868.03
1891,1104.96,874.18
1892,1086.34,868.8
1893,1096.7,877.63
1894,1084.22,879.94
1895,1069.25,883.2
1896,1060.8,876.48
1897,1046.59,877.63
1898,1035.84,883.2
1899,1027.01,883.2
1900,1033.34,875.14
1901,1025.28,868.8
1902,1033.34,861.31
1903,1010.5,857.28
1904,1006.85,869.76
1905,1012.42,850.18
1906,1035.07,828.86
1907,986.5,872.83
1908,995.33,868.99
1909,967.3,853.44
1910,975.55,868.22
1911,956.35,877.25
1912,958.66,885.31
1913,971.71,880.7
1914,982.08,854.02
1915,990.34,847.1
1916,981.31,830.78
1917,965.18,831.17
1918,972.67,841.34
1919,993.22,832.32
1920,995.33,821.18
1921,994.75,806.59
1922,1005.12,798.14
1923,995.71,791.62
1924,965.95,799.87
1925,974.02,810.05
1926,965.95,821.38
1927,946.75,830.4
1928,938.3,820.03
1929,950.21,805.44
1930,940.61,803.33
1931,950.78,818.3
1932,941.38,880.7
1933,926.4,881.86
1934,918.72,875.14
1935,911.62,870.34
1936,900.29,862.27
1937,904.9,849.02
1938,920.26,854.21
1939,928.13,860.54
1940,933.31,855.74
1941,948.48,865.34
1942,953.66,850.94
1943,883.2,872.45
1944,892.22,871.3
1945,861.5,858.05
1946,864.58,878.4
1947,851.52,871.3
1948,872.64,864.0
1949,846.34,684.67
1950,850.37,702.91
1951,839.23,710.4
1952,832.51,704.26
1953,819.84,697.15
1954,831.17,691.2
1955,812.54,687.94
1956,800.83,687.94
1957,791.04,694.66
1958,779.33,686.02
1959,767.23,689.66
1960,754.18,701.76
1961,757.44,717.12
1962,779.71,718.85
1963,780.67,711.36
1964,796.22,708.29
1965,806.59,704.64
1966,810.62,716.93
1967,796.8,725.18
1968,791.62,738.05
1969,743.81,732.67
1970,727.1,729.98
1971,714.62,731.52
1972,722.5,720.77
1973,733.06,710.4
1974,738.24,697.92
1975,734.4,688.32
1976,746.3,687.36
1977,757.06,684.48
1978,744.77,676.42
1979,716.74,682.75
1980,699.46,690.62
1981,682.75,691.2
1982,675.07,678.72
1983,647.62,673.34
1984,654.14,701.57
1985,649.34,691.39
1986,636.67,696.58
1987,665.47,704.64
1988,665.28,712.7
1989,717.31,748.61
1990,720.38,756.48
1991,712.13,764.54
1992,692.93,759.36
1993,738.43,772.42
1994,737.66,779.52
1995,733.25,779.52
1996,718.85,780.67
1997,719.62,789.31
1998,714.62,800.26
1999,725.95,806.98
2000,733.82,791.81
2001,717.31,813.89
2002,728.64,820.42
2003,742.27,816.96
2004,756.86,822.72
2005,715.39,697.73
2006,702.72,713.28
2007,686.21,734.78
2008,673.73,733.44
2009,687.74,722.3
2010,644.74,731.33
2011,640.7,714.43
2012,618.43,709.06
2013,620.93,700.61
2014,619.97,687.55
2015,633.6,688.9
2016,602.88,688.32
2017,593.28,678.53
2018,596.54,700.8
2019,606.91,700.03
2020,603.65,710.98
2021,589.82,720.38
2022,588.1,727.68
2023,601.54,728.45
2024,612.48,724.61
2025,606.14,736.7
2026,599.81,754.18
2027,582.34,763.78
2028,587.52,746.11
2029,608.83,753.6
2030,621.12,750.91
2031,617.66,740.93
2032,625.92,732.67
2033,637.25,751.87
2034,649.73,748.61
2035,632.06,764.54
2036,614.4,768.77
2037,607.49,772.8
2038,615.94,775.68
2039,626.3,778.75
2040,641.09,782.02
2041,640.9,774.72
2042,647.81,781.63
2043,663.36,767.81
2044,672.77,775.1
2045,689.28,782.78
2046,681.02,767.04
2047,664.13,802.56
2048,663.74,813.31
2049,663.74,824.45
2050,676.61,834.82
2051,687.17,822.34
2052,678.34,819.65
2053,692.35,837.5
2054,705.02,833.47
2055,715.78,837.7
2056,709.82,846.53
2057,697.54,849.6
2058,681.79,844.22
2059,676.42,855.74
2060,678.14,868.42
2061,661.25,864.0
2062,649.34,856.9
2063,663.36,885.31
2064,679.68,880.7
2065,706.37,887.42
2066,732.29,881.09
2067,723.26,881.09
2068,738.43,868.22
2069,718.27,865.15
2070,719.04,856.32
2071,619.97,855.36
2072,638.21,865.15
2073,632.26,859.39
2074,626.69,868.99
2075,616.51,837.5
2076,552.96,747.07
2077,552.58,733.06
2078,570.82,733.06
2079,574.66,745.92
2080,567.94,753.02
2081,531.07,738.05
2082,506.3,745.54
2083,501.31,751.87
2084,480.38,752.26
2085,473.86,749.38
2086,481.73,741.89
2087,465.6,732.67
2088,472.32,723.84
2089,460.03,721.73
2090,441.22,725.38
2091,431.04,726.91
2092,408.19,740.35
2093,412.03,753.79
2094,428.35,736.7
2095,446.4,748.61
2096,447.17,764.74
2097,435.26,776.45
2098,423.36,785.09
2099,464.64,760.32
2100,469.44,764.54
2101,460.99,776.83
2102,466.18,787.01
2103,476.74,776.45
2104,509.38,772.8
2105,502.08,786.43
2106,515.14,784.9
2107,520.32,760.51
2108,536.26,771.46
2109,534.14,783.17
2110,549.31,787.78
2111,559.3,796.8
2112,542.78,801.02
2113,546.62,808.51
2114,560.64,809.28
2115,548.16,822.72
2116,571.78,817.73
2117,596.16,805.44
2118,601.73,793.73
2119,589.63,793.15
2120,603.84,785.47
2121,583.87,769.34
2122,564.29,764.74
2123,609.6,799.1
2124,629.76,808.51
2125,614.98,819.65
2126,650.88,797.38
2127,650.11,805.82
2128,652.61,816.19
2129,647.04,829.63
2130,640.32,836.74
2131,646.66,837.7
2132,621.5,845.18
2133,597.31,849.41
2134,604.42,840.77
2135,589.06,844.42
2136,577.15,854.78
2137,566.78,855.55
2138,572.54,836.74
2139,582.14,830.98
2140,571.97,825.22
2141,552.0,836.35
2142,558.91,826.56
2143,545.09,848.26
2144,528.58,847.87
2145,515.52,849.41
2146,526.46,835.97
2147,537.79,834.62
2148,531.46,822.72
2149,501.89,829.44
2150,504.38,818.11
2151,514.75,827.14
2152,492.48,829.63
2153,491.71,806.4
2154,505.15,805.63
2155,516.29,798.14
2156,462.72,830.4
2157,471.94,822.14
2158,456.0,814.46
2159,448.51,825.02
2160,423.94,853.44
2161,416.64,842.11
2162,414.14,855.74
2163,431.23,823.3
2164,426.82,830.21
2165,443.71,813.7
2166,421.82,812.93
2167,431.81,867.46
2168,416.26,886.85
2169,432.0,906.24
2170,415.68,903.17
2171,416.26,912.19
2172,399.36,937.34
2173,403.01,922.37
2174,407.23,912.19
2175,421.44,921.79
2176,417.98,917.18
2177,440.45,922.75
2178,427.58,940.42
2179,422.21,929.28
2180,451.58,908.54
2181,466.37,893.57
2182,469.82,878.4
2183,511.49,861.31
2184,499.01,863.81
2185,495.74,845.18
2186,484.8,845.38
2187,475.97,841.15
2188,460.03,847.49
2189,451.58,850.18
2190,459.07,861.31
2191,480.38,859.39
2192,473.47,860.16
2193,458.88,870.91
2194,450.05,875.52
2195,441.6,885.5
2196,434.11,892.99
2197,544.51,863.04
2198,543.74,877.06
2199,528.0,884.35
2200,564.29,892.22
2201,556.22,893.76
2202,570.82,885.5
2203,557.18,875.71
2204,564.1,867.46
2205,555.46,869.95
2206,542.02,895.1
2207,544.9,911.62
2208,532.99,920.06
2209,514.56,920.83
2210,521.09,917.38
2211,498.82,917.38
2212,511.49,896.26
2213,515.14,891.46
2214,524.74,904.13
2215,534.14,899.71
2216,476.74,909.12
2217,479.42,896.26
2218,467.52,904.9
2219,449.86,931.58
2220,408.38,957.31
2221,396.86,962.88
2222,392.64,980.74
2223,409.92,991.87
2224,395.14,993.02
2225,398.4,1001.86
2226,417.79,997.44
2227,393.22,1011.26
2228,391.1,1022.02
2229,394.75,1033.15
2230,399.17,1040.26
2231,406.08,1039.87
2232,403.2,1046.98
2233,381.7,1047.55
2234,368.83,1034.11
2235,363.65,1061.57
2236,366.14,1067.33
2237,367.49,1075.78
2238,373.06,1075.58
2239,365.38,1085.95
2240,366.72,1096.51
2241,381.31,1088.64
2242,394.75,1084.42
2243,382.46,1067.71
2244,384.96,1061.57
2245,402.43,1069.82
2246,404.54,1062.53
2247,412.22,1068.86
2248,415.49,1062.53
2249,554.69,926.4
2250,587.52,909.12
2251,565.63,910.08
2252,570.05,924.48
2253,582.91,926.02
2254,588.1,918.91
2255,599.23,925.63
2256,590.4,933.89
2257,585.98,941.95
2258,576.96,938.3
2259,566.59,950.59
2260,556.42,940.42
2261,574.66,960.19
2262,589.63,954.62
2263,607.49,961.73
2264,584.26,973.63
2265,564.86,973.06
2266,561.98,981.5
2267,562.75,1002.82
2268,572.54,1003.01
2269,583.68,1001.09
2270,597.7,991.1
2271,572.54,1021.63
2272,565.63,1038.34
2273,583.68,1031.81
2274,592.7,1045.25
2275,601.34,1017.98
2276,577.15,1049.66
2277,566.78,1054.08
2278,574.66,1065.22
2279,580.03,1075.2
2280,592.13,1069.06
2281,565.82,1078.66
2282,557.18,1081.92
2283,544.51,1095.17
2284,540.67,1083.84
2285,550.46,1076.35
2286,504.38,1097.28
2287,284.93,1122.05
2288,324.86,1135.3
2289,378.24,1110.14
2290,361.92,1112.64
2291,363.07,1127.23
2292,391.1,1144.9
2293,384.96,1121.28
2294,399.55,1132.22
2295,394.18,1108.99
2296,400.13,1111.3
2297,414.34,1104.19
2298,407.42,1117.44
2299,391.3,1094.21
2300,413.18,1096.32
2301,413.38,1072.9
2302,425.09,1087.49
2303,426.24,1097.47
2304,426.62,1113.79
2305,426.62,1133.76
2306,439.3,1121.09
2307,440.45,1139.52
2308,447.55,1131.65
2309,450.82,1119.74
2310,444.67,1107.07
2311,447.55,1088.83
2312,460.42,1105.92
2313,467.9,1116.1
2314,471.17,1123.2
2315,465.6,1145.47
2316,487.1,1140.29
2317,484.61,1130.88
2318,483.26,1120.9
2319,499.58,1141.63
2320,513.6,1135.68
2321,496.13,1118.98
2322,495.94,1108.99
2323,488.06,1103.04
2324,512.06,1106.3
2325,518.21,1111.87
2326,531.84,1130.88
2327,529.34,1145.66
2328,542.21,1128.58
2329,550.27,1123.2
2330,537.79,1125.31
2331,547.78,1112.26
2332,557.57,1110.53
2333,563.52,1117.25
2334,574.66,1125.5
2335,583.49,1126.27
2336,589.82,1120.13
2337,605.18,1104.77
2338,609.79,1091.52
2339,611.14,1078.66
2340,602.88,1078.85
2341,594.82,1093.63
2342,575.42,1105.54
2343,626.11,1140.29
2344,620.16,1117.82
2345,640.32,1119.55
2346,655.3,1126.46
2347,662.98,1109.38
2348,647.62,1109.38
2349,631.49,1104.58
2350,643.01,1092.86
2351,670.46,1093.44
2352,673.54,1077.12
2353,687.55,1094.78
2354,661.25,1074.82
2355,654.91,1051.78
2356,637.25,1064.26
2357,631.49,1048.32
2358,630.53,1030.85
2359,619.97,1027.97
2360,611.33,1007.42
2361,625.54,1004.74
2362,616.9,988.42
2363,614.78,974.98
2364,619.39,930.05
2365,595.78,869.57
2366,585.41,877.25
2367,580.99,889.54
2368,595.39,892.03
2369,595.58,883.58
2370,603.26,884.93
2371,617.66,892.8
2372,652.99,876.86
2373,656.45,865.92
2374,645.5,879.74
2375,636.67,894.34
2376,649.34,891.65
2377,651.46,909.7
2378,634.75,906.82
2379,625.54,906.24
2380,680.26,893.95
2381,663.36,896.83
2382,695.42,897.79
2383,693.7,914.11
2384,684.29,917.18
2385,676.03,922.37
2386,733.63,906.82
2387,642.43,929.09
2388,631.3,948.67
2389,640.13,967.3
2390,648.38,957.89
2391,653.38,945.6
2392,620.16,955.78
2393,613.44,938.11
2394,646.66,1052.54
2395,657.02,1008.58
2396,644.93,994.37
2397,639.55,1012.99
2398,637.06,987.07
2399,661.06,984.0
2400,657.41,969.41
2401,673.73,945.22
2402,678.72,964.03
2403,680.83,976.51
2404,687.55,966.53
2405,693.12,978.24
2406,703.3,979.2
2407,705.6,968.26
2408,706.37,960.19
2409,715.78,970.75
2410,710.21,995.9
2411,717.5,1008.0
2412,710.98,1019.71
2413,694.46,1015.49
2414,715.39,1039.87
2415,724.99,1022.98
2416,739.58,1001.28
2417,730.94,984.19
2418,736.32,973.06
2419,740.35,957.12
2420,728.06,957.12
2421,716.74,957.5
2422,727.87,941.57
2423,711.74,930.43
2424,728.83,926.02
2425,740.35,929.28
2426,750.14,948.48
2427,693.12,1134.34
2428,687.94,1125.31
2429,700.61,1122.62
2430,706.94,1113.6
2431,733.25,1131.65
2432,744.19,1120.9
2433,753.98,1128.0
2434,746.5,1109.38
2435,731.71,1115.14
2436,759.94,1116.67
2437,678.14,1014.14
2438,669.7,1031.81
2439,683.9,1039.3
2440,712.32,1068.86
2441,698.11,1066.94
2442,684.1,1065.02
2443,691.97,1077.89
2444,728.64,1098.05
2445,733.25,1075.78
2446,743.04,1084.8
2447,753.79,1096.7
2448,764.16,1101.89
2449,773.18,1112.26
2450,778.37,1103.81
2451,791.04,1096.7
2452,803.9,1112.26
2453,808.13,1115.71
2454,812.16,1124.16
2455,826.94,1101.5
2456,840.19,1115.14
2457,830.59,1130.88
2458,765.12,1014.14
2459,754.75,1015.49
2460,746.69,1036.03
2461,767.42,1033.92
2462,751.1,1053.12
2463,743.81,1048.13
2464,766.66,1055.04
2465,782.98,1049.47
2466,785.66,1040.83
2467,800.06,1065.02
2468,788.93,1070.59
2469,787.97,1081.34
2470,799.1,1083.07
2471,812.16,1089.02
2472,818.11,1103.42
2473,856.51,1115.71
2474,858.62,1124.74
2475,869.76,1123.01
2476,844.03,1137.6
2477,870.72,1137.98
2478,899.14,1132.03
2479,919.87,1123.01
2480,933.12,1138.18
2481,949.63,1123.01
2482,762.82,930.05
2483,770.88,913.73
2484,755.33,901.44
2485,787.97,898.56
2486,794.69,907.39
2487,787.97,917.76
2488,806.78,918.14
2489,803.14,903.17
2490,797.95,890.88
2491,824.45,905.47
2492,843.65,910.27
2493,835.97,885.7
2494,844.8,899.9
2495,863.04,888.0
2496,864.96,899.52
2497,874.37,907.39
2498,866.3,912.58
2499,859.58,909.5
2500,849.79,928.9
2501,840.0,915.84
2502,827.52,931.39
2503,814.08,948.67
2504,806.02,941.57
2505,796.22,956.54
2506,787.2,944.45
2507,783.55,960.96
2508,786.43,966.53
2509,774.72,972.29
2510,764.35,966.14
2511,758.21,981.31
2512,772.03,987.84
2513,754.18,993.79
2514,766.85,994.56
2515,780.86,997.63
2516,795.46,990.91
2517,800.26,1002.62
2518,786.43,1013.76
2519,797.95,1014.14
2520,802.18,1033.34
2521,802.75,1044.29
2522,811.97,1038.53
2523,819.46,1030.85
2524,842.3,1039.68
2525,835.78,1024.9
2526,839.23,1002.24
2527,826.18,1001.09
2528,834.82,993.22
2529,828.1,982.08
2530,819.26,990.91
2531,848.26,990.91
2532,815.62,1066.18
2533,833.47,1069.63
2534,864.96,1053.89
2535,861.89,1072.7
2536,872.06,1068.29
2537,848.45,1071.94
2538,851.9,1088.26
2539,860.74,1091.52
2540,865.73,1086.91
2541,859.01,1099.2
2542,837.89,1102.46
2543,887.23,1105.54
2544,870.53,1108.61
2545,878.21,1098.82
2546,892.22,1084.61
2547,901.06,1091.33
2548,904.9,1083.84
2549,893.18,1072.13
2550,883.97,1058.69
2551,877.82,1055.81
2552,885.7,1047.94
2553,880.32,1037.95
2554,876.1,1034.11
2555,891.65,1034.69
2556,884.54,1022.02
2557,876.86,1020.48
2558,859.01,1041.98
2559,850.37,1030.08
2560,858.62,1012.42
2561,869.18,1004.16
2562,864.96,994.37
2563,857.28,969.98
2564,843.26,964.99
2565,826.18,962.3
2566,888.58,981.7
2567,899.52,994.56
