id,x,y
1333,1086.14,470.78
1334,1081.15,479.23
1335,1066.56,482.5
1336,1070.98,471.74
1337,1065.6,467.9
1338,1042.37,472.51
1339,1051.2,459.26
1340,1029.12,453.31
1341,1039.87,445.06
1342,1028.16,429.12
1343,1033.15,409.15
1344,1047.74,405.31
1345,1053.5,427.01
1346,1057.73,433.73
1347,1073.66,448.32
1348,1080.19,440.83
1349,1095.17,437.95
1350,1101.12,425.47
1351,1093.63,421.63
1352,1075.78,423.36
1353,1070.98,419.14
1354,1075.58,408.0
1355,1066.94,391.3
1356,1059.84,388.8
1357,1040.26,392.83
1358,1037.38,384.58
1359,1019.9,395.33
1360,1019.9,354.62
1361,1004.35,356.16
1362,992.83,348.29
1363,1012.42,362.88
1364,1002.05,325.06
1365,1011.84,323.71
1366,1032.77,321.98
1367,1024.9,322.18
1368,1039.87,335.04
1369,1029.89,346.56
1370,1043.14,356.35
1371,1058.11,358.66
1372,1043.14,370.75
1373,1064.06,361.73
1374,1072.32,351.17
1375,1061.57,335.04
1376,1059.07,322.18
1377,1045.25,315.84
1378,1072.7,318.34
1379,1080.58,330.82
1380,1083.26,324.1
1381,1096.51,318.72
1382,1099.39,327.55
1383,1114.75,315.84
1384,1124.93,313.73
1385,1127.42,329.66
1386,1111.1,344.64
1387,1095.36,345.02
1388,1083.65,350.78
1389,1120.32,344.64
1390,1080.77,360.38
1391,1086.91,365.76
1392,1102.66,355.01
1393,1118.21,367.49
1394,1109.76,368.83
1395,1093.25,374.59
1396,1089.79,381.7
1397,1075.58,366.72
1398,1107.26,383.42
1399,1095.36,395.9
1400,1115.14,393.41
1401,1118.98,400.32
1402,1107.65,402.43
1403,1127.42,379.97
1404,1139.71,394.56
1405,1142.4,378.24
1406,1131.07,371.33
1407,1134.34,361.34
1408,1150.66,357.5
1409,1148.54,351.55
1410,1168.9,362.5
1411,1173.89,353.86
1412,1179.46,387.07
1413,1176.96,392.45
1414,1159.49,394.56
1415,1154.3,408.77
1416,1173.5,512.06
1417,1179.46,503.23
1418,1196.16,516.29
1419,1188.1,516.67
1420,1194.43,509.95
1421,1179.07,537.6
1422,1159.87,542.59
1423,1152.0,544.51
1424,1194.82,536.64
1425,1214.4,531.26
1426,1212.29,513.79
1427,1227.26,520.32
1428,1239.74,525.89
1429,1250.69,530.5
1430,1260.29,523.39
1431,1248.58,511.3
1432,1244.74,509.57
1433,1255.68,489.22
1434,1231.49,497.09
1435,1218.24,495.94
1436,1222.66,478.27
1437,1236.1,472.51
1438,1230.53,461.18
1439,1207.3,455.42
1440,1228.03,437.57
1441,1195.2,433.73
1442,1156.99,436.99
1443,1156.03,448.32
1444,1140.29,446.21
1445,1123.2,439.68
1446,1127.23,427.58
1447,1119.36,421.25
1448,1131.07,412.99
1449,1148.16,425.09
1450,1160.26,420.1
1451,1370.3,566.21
1452,1426.56,503.81
1453,1436.16,506.3
1454,1436.16,496.7
1455,1458.24,502.08
1456,1489.15,510.34
1457,1506.05,503.81
1458,1494.14,499.58
1459,1494.14,481.34
1460,1486.08,473.86
1461,1227.46,565.44
1462,1241.66,557.95
1463,1253.38,548.74
1464,1214.59,555.46
1465,1278.72,556.61
1466,1270.85,546.62
1467,1276.22,530.5
1468,1295.42,525.31
1469,1300.8,535.87
1470,1335.74,543.36
1471,1336.13,525.89
1472,1345.34,523.78
1473,1357.82,535.87
1474,1356.67,547.97
1475,1389.89,523.01
1476,1375.3,523.39
1477,1395.26,498.82
1478,1392.0,489.22
1479,1379.9,478.27
1480,1365.31,465.02
1481,1373.76,458.3
1482,1370.69,472.13
1483,1342.08,490.37
1484,1335.74,478.85
1485,1314.43,486.14
1486,1295.42,503.81
1487,1289.86,482.11
1488,1283.33,474.62
1489,1263.74,473.28
1490,1254.14,453.7
1491,1252.42,439.49
1492,1248.19,418.37
1493,1265.66,414.91
1494,1259.14,395.9
1495,1247.04,394.18
1496,1240.32,380.93
1497,1225.34,399.94
1498,1226.11,410.88
1499,1217.86,402.82
1500,1203.65,398.78
1501,1193.66,405.31
1502,1179.65,408.77
1503,1207.1,424.9
1504,1195.39,376.7
1505,1212.48,377.47
1506,1210.75,366.34
1507,1207.49,350.02
1508,1207.1,337.54
1509,1206.14,321.22
1510,1224.0,342.53
1511,1179.65,319.49
1512,1165.82,318.72
1513,1152.0,317.18
1514,1142.78,316.22
1515,1426.56,443.71
1516,1408.32,458.69
1517,1487.42,439.1
1518,1507.39,412.03
1519,1531.58,427.01
1520,1526.02,367.1
1521,1486.85,343.68
1522,1432.9,352.13
1523,1413.12,355.01
1524,1416.96,383.23
1525,1437.31,415.87
1526,1408.13,421.25
1527,1388.16,435.46
1528,1460.35,398.4
1529,1367.42,394.56
1530,1323.26,414.14
1531,1313.28,409.15
1532,1301.95,435.46
1533,1332.86,436.22
1534,1339.97,445.44
1535,1348.61,435.07
1536,1365.31,440.45
1537,1297.73,401.66
1538,1284.86,388.22
1539,1268.35,375.36
1540,1253.18,368.26
1541,1244.16,362.88
1542,1243.2,369.98
1543,1236.29,362.88
1544,1226.11,351.55
1545,1249.92,330.43
1546,1231.68,309.12
1547,1254.53,317.57
1548,1259.52,314.69
1549,1274.11,318.34
1550,1281.6,327.55
1551,1290.43,311.62
1552,1304.45,310.46
1553,1295.23,332.16
1554,1292.35,350.4
1555,1308.67,342.91
1556,1296.19,361.73
1557,1307.9,364.99
1558,1317.5,375.36
1559,1339.58,351.55
1560,1352.83,350.4
1561,1354.56,357.89
1562,1361.66,347.9
1563,1372.8,343.3
1564,1376.06,349.25
1565,1389.5,343.68
1566,1389.5,338.3
1567,1382.02,329.09
1568,1357.44,326.21
1569,1344.96,312.38
1570,1365.31,305.09
1571,1364.93,296.26
1572,1365.31,273.79
1573,1348.99,272.06
1574,1352.83,390.91
1575,1364.16,385.73
1576,1336.13,389.18
1577,1325.76,398.02
1578,1294.85,228.67
1579,1287.94,235.78
1580,1263.17,237.31
1581,1245.31,239.81
1582,1226.69,240.19
1583,1209.6,242.11
1584,1196.54,242.69
1585,1184.45,243.84
1586,1167.55,237.31
1587,1145.47,248.45
1588,1133.76,248.06
1589,1125.7,243.84
1590,1128.38,233.86
1591,1135.87,212.93
1592,1153.34,218.5
1593,1160.45,218.11
1594,1157.38,209.28
1595,1204.03,201.41
1596,1212.1,202.56
1597,1210.75,163.01
1598,1224.96,166.27
1599,1234.94,188.54
1600,1253.76,201.41
1601,1266.24,186.05
1602,1272.77,118.08
1603,1260.67,117.31
1604,1154.5,82.56
1605,1193.28,17.66
1606,1186.94,6.34
1607,1101.31,35.14
1608,1098.82,5.95
1609,1087.49,48.0
1610,1077.89,55.49
1611,1061.76,49.73
1612,1054.66,41.47
1613,1094.59,66.82
1614,1079.04,70.85
1615,1060.8,77.95
1616,1052.54,76.42
1617,1049.09,92.54
1618,1066.56,90.62
1619,1070.02,96.0
1620,1082.5,94.66
1621,1085.76,108.1
1622,1100.35,115.58
1623,1101.7,103.49
1624,1092.48,134.59
1625,1108.42,133.82
1626,1109.57,147.26
1627,1101.31,157.25
1628,1109.18,165.12
1629,1096.13,188.35
1630,1086.72,193.92
1631,1084.99,186.82
1632,1067.14,182.59
1633,1067.14,198.14
1634,1058.3,209.66
1635,1065.41,222.14
1636,1017.41,260.54
1637,1027.39,254.21
1638,1032.96,230.21
1639,1037.57,216.77
1640,1049.09,255.55
1641,1072.13,257.66
1642,1086.14,255.17
1643,1103.23,228.1
1644,1101.12,213.12
1645,1091.71,222.72
1646,1081.15,233.47
1647,1064.06,235.97
1648,1059.07,232.51
1649,1111.3,251.71
1650,1152.38,175.49
1651,1124.54,172.99
1652,1080.0,162.24
1653,1061.76,161.47
1654,1084.99,151.3
1655,1060.8,140.93
1656,1039.1,145.92
1657,1027.58,142.66
1658,1036.22,132.67
1659,1022.02,128.45
1660,1003.78,105.6
1661,1012.03,97.54
1662,1019.9,107.71
1663,1035.84,93.5
1664,1043.71,112.7
1665,1059.46,119.23
1666,1030.46,70.85
1667,1012.99,65.09
1668,1005.89,46.46
1669,999.94,65.86
1670,990.53,66.43
1671,978.24,85.06
1672,947.9,76.8
1673,939.07,70.85
1674,947.52,56.45
1675,1037.95,39.74
1676,1036.99,57.98
1677,997.82,29.38
1678,992.83,45.5
1679,978.43,50.11
1680,984.19,30.14
1681,964.61,29.76
1682,952.51,25.54
1683,957.5,37.63
1684,951.36,48.96
1685,930.43,35.52
1686,966.72,12.67
1687,978.24,7.1
1688,904.7,78.91
1689,915.84,82.56
1690,891.65,84.67
1691,889.54,94.27
1692,876.67,103.49
1693,867.84,112.7
1694,866.69,120.19
1695,888.38,146.69
1696,893.38,134.21
1697,901.63,122.11
1698,914.11,109.25
1699,925.82,117.12
1700,927.55,125.95
1701,915.07,133.06
1702,909.12,144.38
1703,936.19,140.93
1704,939.65,115.2
1705,978.24,121.34
1706,967.49,148.03
1707,854.98,138.05
1708,843.46,130.56
1709,827.9,136.32
1710,813.31,135.94
1711,811.2,146.88
1712,810.82,158.78
1713,787.58,145.92
1714,794.3,141.89
1715,793.73,133.82
1716,753.41,157.63
1717,761.66,142.27
1718,768.0,132.1
1719,732.48,142.27
1720,738.82,150.91
1721,717.89,139.39
1722,705.98,136.9
1723,685.82,138.05
1724,697.54,126.34
1725,807.55,119.62
1726,820.8,104.64
1727,840.38,59.71
1728,858.05,47.62
1729,858.05,33.02
1730,871.68,48.38
1731,891.65,67.58
1732,888.77,50.5
1733,891.26,35.52
1734,893.76,21.31
1735,865.92,2.3
1736,837.89,2.69
1737,835.97,16.32
1738,806.4,18.43
1739,779.33,27.65
1740,820.8,34.37
1741,788.74,56.83
1742,803.71,68.93
1743,797.57,88.13
1744,785.86,86.02
1745,782.98,109.25
1746,774.34,120.96
1747,758.78,106.37
1748,750.14,89.66
1749,734.21,95.42
1750,740.54,75.84
1751,730.56,67.97
1752,763.01,83.52
1753,755.9,48.38
1754,749.57,33.79
1755,743.04,19.39
1756,738.82,13.06
1757,741.31,8.45
1758,720.58,28.42
1759,713.47,38.78
1760,708.1,53.76
1761,720.58,60.86
1762,703.49,63.36
1763,698.3,77.95
1764,689.66,85.44
1765,710.02,101.76
1766,700.99,100.03
1767,677.18,110.02
1768,667.97,122.3
1769,652.61,91.39
1770,639.36,88.9
1771,645.89,60.86
1772,667.2,70.46
1773,611.71,73.54
1774,606.72,59.71
1775,601.34,40.51
1776,591.36,34.18
1777,612.1,175.87
1778,597.7,171.26
1779,588.48,174.34
1780,584.26,150.91
1781,578.11,150.53
1782,556.42,141.89
1783,564.29,149.18
1784,572.16,131.71
1785,553.34,115.97
1786,541.44,122.11
1787,540.1,107.71
1788,551.81,19.78
1789,536.26,12.29
1790,533.76,154.37
1791,534.72,166.85
1792,342.34,206.4
1793,503.04,68.93
1794,484.22,70.08
1795,485.95,80.06
1796,465.22,59.71
1797,470.59,48.77
1798,502.66,47.62
1799,501.7,91.39
1800,508.42,80.64
1801,483.46,108.1
1802,470.98,112.13
1803,488.83,130.94
1804,491.33,144.77
1805,502.66,136.32
1806,502.66,123.84
1807,519.74,125.57
1808,518.4,151.68
1809,489.41,168.0
1810,423.17,103.87
1811,406.08,103.49
1812,406.85,117.31
1813,385.92,96.77
1814,378.43,97.15
1815,364.22,104.64
1816,353.86,100.99
1817,323.14,192.58
1818,332.93,176.45
1819,335.04,166.27
1820,346.37,153.79
1821,363.26,156.86
1822,372.86,159.74
1823,380.35,152.26
1824,401.66,145.92
1825,413.38,147.26
1826,314.69,156.29
1827,306.62,163.78
1828,227.9,144.38
1829,222.53,171.46
1830,158.78,150.14
1831,122.69,145.92
1832,96.38,135.94
1833,26.69,140.54
1834,75.07,189.7
1835,64.7,180.48
1836,117.5,187.58
1837,162.62,208.51
1838,179.33,186.82
1839,169.15,167.62
1840,136.7,181.82
1841,135.55,328.9
1842,45.12,380.54
